movie_title,director_popularity,main_actor,secondary_actor,third_actor,duration,gen_Drama,gen_Comedy,gen_Thriller,gen_Action,gen_Romance,gen_Adventure,gen_Crime,gen_Fantasy,gen_Sci-Fi,gen_Horror,gen_Family,gen_Mystery,gen_Animation,gen_Biography,gen_Music,gen_Sport,gen_War,gen_Musical,gen_History,gen_Documentary,gen_Western,gen_Film-Noir,gen_Short,gen_News,gen_Reality-TV,gen_Game-Show,num_voted_users,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,crat_R,crat_PG-13,crat_PG,crat_,crat_G,crat_Not Rated,crat_Approved,crat_Unrated,crat_TV-14,crat_TV-PG,crat_X,crat_TV-MA,crat_Passed,crat_TV-G,crat_NC-17,crat_GP,crat_M,crat_TV-Y7,profit_ratio,imdb_score
Young Frankenstein ,7,6,7,6,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112671,4,4,18,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.82142857,GET_72
Paranormal Activity: The Marked Ones ,1,1,1,2,101,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31791,21,26,5,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.490669,LET_57
The Fast and the Furious: Tokyo Drift ,5,2,1,1,104,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179500,14,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735235,GET_58_AND_LET_64
Thor ,4,14,18,22,115,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536314,30,4,36,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206767607,GET_65_AND_LET_71
Head Over Heels ,6,8,6,1,86,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11693,21,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7426689286,LET_57
Nebraska ,5,6,12,9,115,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91082,4,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467788333,GET_72
Ted 2 ,3,20,39,5,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117739,27,5,31,40,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.194963235,GET_58_AND_LET_64
At First Sight ,4,5,9,2,128,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11232,1,2,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3721041167,GET_58_AND_LET_64
Psycho ,7,4,2,1,108,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422432,47,6,3,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.65564033,GET_72
The Hammer ,3,2,1,1,88,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5489,23,15,27,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5207505882,GET_72
Tanner Hall ,1,6,7,3,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,4,14,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001668333333,GET_58_AND_LET_64
On the Waterfront ,3,9,5,2,108,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100890,96,1,1,125,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.54945055,GET_72
November ,2,1,3,2,78,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787,49,125,15,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.275393333,LET_57
X-Men: Apocalypse ,7,14,7,4,144,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148379,11,28,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870702736,GET_72
Arnolds Park ,1,1,1,1,103,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03936,LET_57
Bad Teacher ,4,10,10,2,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160418,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0146428,LET_57
8 Heads in a Duffel Bag ,1,1,1,3,95,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,5,3,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.186663333,LET_57
Orgazmo ,3,3,1,1,92,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30396,1,31,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.582024,GET_58_AND_LET_64
Dolphin Tale ,3,39,1,7,113,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17948,53,6,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.953505135,GET_65_AND_LET_71
Men in Black ,7,19,13,3,98,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403014,72,21,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.779417944,GET_72
Beer League ,1,7,1,8,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6930,19,3,3,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1696428571,GET_58_AND_LET_64
Thinner ,2,9,1,3,93,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19805,96,23,3,8,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.784879412,LET_57
The Fountain ,6,19,10,11,96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190990,1,142,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2896929714,GET_72
Anastasia ,3,20,5,3,94,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,86347,5,1,1,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1659566,GET_65_AND_LET_71
Drag Me to Hell ,11,2,6,3,99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158354,9,31,7,12,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.401911333,GET_65_AND_LET_71
ParaNorman ,1,15,2,2,92,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72287,11,28,5,13,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9332426167,GET_65_AND_LET_71
Save the Last Dance ,3,4,3,2,112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47876,21,12,2,11,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.002944308,GET_58_AND_LET_64
Annabelle ,2,14,1,2,99,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81699,1,125,1,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.96366723,LET_57
Safe Men ,3,4,3,2,88,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2735,22,8,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02121,GET_58_AND_LET_64
Teenage Mutant Ninja Turtles: Out of the Shadows ,2,1,5,5,112,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17533,13,9,4,27,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6047309185,GET_58_AND_LET_64
Brown Sugar ,4,6,8,5,109,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5971,27,11,2,2,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.420339,GET_65_AND_LET_71
Juno ,6,31,14,7,96,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414345,8,27,126,12,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.13237867,GET_72
Ace Ventura: When Nature Calls ,3,3,9,4,90,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160321,11,3,4,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.612,GET_58_AND_LET_64
How to Train Your Dragon 2 ,3,19,13,7,102,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,221128,12,17,9,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220669703,GET_72
Malcolm X ,16,30,13,1,202,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,63923,28,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.459694182,GET_72
MacGruber ,1,1,9,5,95,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35888,11,3,1,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8460995,LET_57
Dream House ,4,16,3,3,84,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46239,1,13,1,1,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3869716364,GET_58_AND_LET_64
No Good Deed ,1,9,2,2,84,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12676,2,2,2,11,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.980578182,LET_57
The Smurfs 2 ,6,1,4,1,105,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27257,3,21,13,27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6763598476,LET_57
Man on Fire ,10,30,7,2,146,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266310,7,15,15,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.112322086,GET_72
Leaving Las Vegas ,2,30,4,6,111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93894,11,25,142,17,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.880096389,GET_72
Nothing But a Man ,1,4,2,1,95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,18,5,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0777375,GET_72
Friday the 13th Part III ,5,1,1,1,91,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31952,3,3,10,11,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05,LET_57
Limbo ,4,6,2,1,126,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158,11,42,2,39,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249725875,GET_65_AND_LET_71
Old School ,7,29,2,4,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185258,40,6,126,19,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.108689375,GET_72
Shrek 2 ,5,5,2,1,93,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,314630,2,1,24,14,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.909806907,GET_72
American Graffiti ,5,28,2,1,112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63839,28,14,1,81,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.005148,GET_72
Murder by Numbers ,3,16,9,4,115,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43574,2,5,125,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63749738,GET_58_AND_LET_64
Pirates of the Caribbean: The Curse of the Black Pearl ,7,36,8,5,143,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809474,1,11,5,14,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18134775,GET_72
The Lucky Ones ,5,16,2,2,115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11704,1,7,19,22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01220586667,GET_65_AND_LET_71
Charlie Wilson's War ,5,20,27,1,102,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,88451,9,4,24,35,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8884851333,GET_65_AND_LET_71
The Horse Whisperer ,5,19,6,1,170,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32353,1,2,14,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.256179383,GET_65_AND_LET_71
For Your Consideration ,4,10,13,9,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12197,32,9,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4618354167,GET_58_AND_LET_64
Legally Blonde 2: Red; White & Blonde ,3,8,14,2,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46417,1,1,2,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9957416,LET_57
The Avengers ,4,14,27,19,173,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995415,9,30,30,2,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83308885,GET_72
Take Shelter ,3,4,5,1,121,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68211,6,1,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3459938,GET_72
Wish I Was Here ,2,4,8,4,106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29341,32,5,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598072,GET_65_AND_LET_71
Some Like It Hot ,4,1,1,1,120,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175196,1,19,3,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.668972845,GET_72
Planet of the Apes ,16,8,5,4,119,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177729,12,2,23,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8001174,LET_57
Kinsey ,6,20,20,9,118,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42689,25,9,41,5,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9286042727,GET_65_AND_LET_71
Fireproof ,4,1,1,2,122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17068,8,3,3,1,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.902958,GET_65_AND_LET_71
Takers ,2,17,9,13,107,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46961,3,20,1,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.887236,GET_58_AND_LET_64
Shrek ,5,1,1,1,90,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,467113,2,10,2,24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.460866933,GET_72
A Madea Christmas ,9,8,3,2,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4265,38,4,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1011332,LET_57
Kindergarten Cop ,8,5,5,1,111,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107801,1,1,1,52,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.517603385,GET_58_AND_LET_64
Space Cowboys ,20,14,3,3,130,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60165,4,2,5,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391600662,GET_58_AND_LET_64
My Bloody Valentine ,4,2,5,4,101,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45603,14,96,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4351858,LET_57
Precious ,3,8,4,3,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86955,4,2,15,2,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7536959,GET_72
Man on a Ledge ,1,3,1,1,102,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125198,45,11,29,93,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4428788333,GET_65_AND_LET_71
The Vow ,1,20,1,1,104,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145852,20,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167134333,GET_65_AND_LET_71
The Alamo ,5,21,7,5,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16832,22,7,16,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2094052523,GET_58_AND_LET_64
Friends with Money ,4,3,1,1,88,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19715,126,52,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.056477077,GET_58_AND_LET_64
The Shipping News ,8,19,15,1,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28542,1,9,8,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3258807143,GET_65_AND_LET_71
The Time Traveler's Wife ,6,1,1,1,107,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114925,1,4,1,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625935333,GET_65_AND_LET_71
90 Minutes in Heaven ,5,9,1,1,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,10,34,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9400722,LET_57
The Kid ,7,36,4,5,104,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34473,2,14,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.161473067,GET_58_AND_LET_64
The Cable Guy ,4,15,9,2,96,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122347,1,1,126,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.279881511,GET_58_AND_LET_64
Beginners ,2,5,4,1,105,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73349,10,17,96,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.805098125,GET_72
The Angry Birds Movie ,1,13,8,2,97,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27130,1,1,5,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468837863,GET_58_AND_LET_64
Pride and Glory ,5,8,4,8,130,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53053,1,12,14,48,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5236461667,GET_65_AND_LET_71
Changing Lanes ,2,4,1,2,91,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57281,20,3,40,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.484227733,GET_65_AND_LET_71
21 & Over ,3,2,1,2,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60407,1,1,1,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.975058846,GET_58_AND_LET_64
Down to Earth ,4,13,5,4,87,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19079,7,4,10,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.139075033,LET_57
Chappie ,2,19,3,6,120,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172965,6,2,32,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6442707755,GET_65_AND_LET_71
The Gift ,2,5,3,5,108,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79909,3,3,3,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7542582,GET_65_AND_LET_71
Redacted ,10,1,1,1,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8824,19,8,125,15,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130174,GET_58_AND_LET_64
Hellboy ,4,1,2,2,132,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244566,30,17,14,8,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8944712727,GET_65_AND_LET_71
April Fool's Day ,1,7,1,1,89,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10624,1,42,7,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5895526,GET_58_AND_LET_64
The Fog ,12,15,11,4,89,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46493,28,3,2,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.378,GET_65_AND_LET_71
10 Things I Hate About You ,2,19,10,3,97,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222099,14,3,52,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38600675,GET_72
Tusk ,12,36,9,2,102,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31089,4,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6073276667,LET_57
Wolf ,5,4,4,3,125,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43559,26,1,1,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9287428571,GET_58_AND_LET_64
Shutter Island ,20,18,2,1,138,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786092,1,4,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.599605063,GET_72
The Bounty Hunter ,6,19,7,5,110,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96565,10,96,125,12,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6765307,LET_57
Can't Hardly Wait ,1,10,3,2,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37885,13,81,15,4,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5339117,GET_65_AND_LET_71
High School Musical 3: Senior Year ,5,4,2,5,112,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,43795,27,2,13,81,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.232400091,LET_57
Admission ,6,8,2,2,107,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28573,8,49,1,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.384940385,LET_57
The Amazing Spider-Man 2 ,3,14,4,3,142,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321227,1,2,1,3,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.014269665,GET_65_AND_LET_71
Peggy Sue Got Married ,11,30,8,9,103,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27149,3,3,23,81,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.299046722,GET_58_AND_LET_64
A Few Good Men ,11,26,14,8,138,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181879,6,2,1,40,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53350445,GET_72
